filename	maf	pval	MLE	lower_ci	upper_ci	SNP_number	phenotype_name	phenotype_code
22617_5232	maf_0.01	pval_1e-5	4.61058385433795	1.00464684240019	7.18002915662777	19	Job SOC coding: Vehicle body builders and repairers	22617_5232
22617_5241	maf_0.01	pval_1e-5	3.95069563260462	-1.2344295275461	7.43036390515042	46	Job SOC coding: Electricians, electrical fitters	22617_5241
22617_5242	maf_0.01	pval_1e-5	4.52886689660619	0.57154663186277	7.34031022371749	18	Job SOC coding: Telecommunications engineers	22617_5242
22617_5244	maf_0.01	pval_1e-5	4.75607725678464	1.60178387946464	7.14668290801304	26	Job SOC coding: TV, video and audio engineers	22617_5244
22617_5245	maf_0.01	pval_1e-5	1.71158119921976	-0.0189351701981881	3.18293030835006	21	Job SOC coding: Computer engineers, installation and maintenance	22617_5245
22617_5249	maf_0.01	pval_1e-5	5.45138985671438	-0.878466765048186	9.06052338118993	22	Job SOC coding: Electrical/electronics engineers n.e.c.	22617_5249
22617_5312	maf_0.01	pval_1e-5	6.50986944979762	1.49710725311617	9.78216812504769	16	Job SOC coding: Bricklayers, masons	22617_5312
22617_5314	maf_0.01	pval_1e-5	2.94667846514385	-1.78694020954984	6.20238907517461	22	Job SOC coding: Plumbers, heating and ventilating engineers	22617_5314
22617_5315	maf_0.01	pval_1e-5	3.1600586909085	-0.0475481579519945	5.46463308535548	29	Job SOC coding: Carpenters and joiners	22617_5315
22617_5319	maf_0.01	pval_1e-5	3.18526643566108	-0.883534835474286	6.1225682654908	21	Job SOC coding: Construction trades n.e.c.	22617_5319
22617_5323	maf_0.01	pval_1e-5	2.94594641402192	0.453606727827911	4.91362588089989	25	Job SOC coding: Painters and decorators	22617_5323
22617_5412	maf_0.01	pval_1e-5	3.11446248675706	-0.256521403900825	5.86075794473663	18	Job SOC coding: Upholsterers	22617_5412
22617_5414	maf_0.01	pval_1e-5	3.65502468994201	-0.332498971364672	6.4754033212005	19	Job SOC coding: Tailors and dressmakers	22617_5414
22617_5421	maf_0.01	pval_1e-5	2.97606550338372	-0.153695761137001	5.40280366418299	18	Job SOC coding: Originators, compositors and print preparers	22617_5421
22617_5422	maf_0.01	pval_1e-5	9.99996218701072	8.47363357073661	12.4232309721476	12	Job SOC coding: Printers	22617_5422
22617_5432	maf_0.01	pval_1e-5	5.69220275513146	-0.561313851513898	9.2816263651454	13	Job SOC coding: Bakers, flour confectioners	22617_5432
22617_5434	maf_0.01	pval_1e-5	1.75471579066384	0.392713013125725	2.96589959561665	34	Job SOC coding: Chefs, cooks	22617_5434
22617_5492	maf_0.01	pval_1e-5	4.8552697676633	-0.287369977811679	8.21533260223836	14	Job SOC coding: Furniture makers, other craft woodworkers	22617_5492
22617_5499	maf_0.01	pval_1e-5	9.99996299431412	9.99995906992118	9.99999387736996	10	Job SOC coding: Hand craft occupations n.e.c.	22617_5499
22617_6111	maf_0.01	pval_1e-5	2.96105060717052	-0.858789212123473	5.79596622668531	34	Job SOC coding: Nursing auxiliaries and assistants	22617_6111
22617_6113	maf_0.01	pval_1e-5	3.74732521011598	-4.51702947455599	8.22057295776226	13	Job SOC coding: Dental nurses	22617_6113
22617_6114	maf_0.01	pval_1e-5	2.61777522816221	-0.149381737264752	4.65839357823457	31	Job SOC coding: Houseparents and residential wardens	22617_6114
22617_6115	maf_0.01	pval_1e-5	3.33913940682772	0.898492647448856	5.26149971704038	44	Job SOC coding: Care assistants and home carers	22617_6115
22617_6121	maf_0.01	pval_1e-5	3.27691187998461	-2.41445474605201	7.08741301408276	20	Job SOC coding: Nursery nurses	22617_6121
22617_6122	maf_0.01	pval_1e-5	2.60120191097457	0.329895119357615	4.36093424519733	30	Job SOC coding: Childminders and related occupations	22617_6122
22617_6123	maf_0.01	pval_1e-5	9.9999499055222	9.99993440816295	9.9999665532252	17	Job SOC coding: Playgroup leaders/assistants	22617_6123
22617_6124	maf_0.01	pval_1e-5	1.9394063082419	-0.152418621362359	3.64460218934857	28	Job SOC coding: Educational assistants	22617_6124
22617_6131	maf_0.01	pval_1e-5	6.8303450958418	1.87876043839848	10.7668246679272	15	Job SOC coding: Veterinary nurses and assistants	22617_6131
22617_6139	maf_0.01	pval_1e-5	7.34151778506552	3.13793577651918	10.8057715932458	15	Job SOC coding: Animal care occupations n.e.c.	22617_6139
22617_6211	maf_0.01	pval_1e-5	2.8237697840369	-1.81474327597432	5.94510033495412	13	Job SOC coding: Sports and leisure assistants	22617_6211
22617_6212	maf_0.01	pval_1e-5	7.49044559974805	3.67308417051822	10.257170564014	23	Job SOC coding: Travel agents	22617_6212
22617_6213	maf_0.01	pval_1e-5	5.78277121385579	1.25390124035337	8.94926108359659	24	Job SOC coding: Travel and tour guides	22617_6213
22617_6214	maf_0.01	pval_1e-5	3.50105193459447	-1.1714657421561	6.6286036286993	24	Job SOC coding: Air travel assistants	22617_6214
22617_6219	maf_0.01	pval_1e-5	4.78500967620775	-0.0417353448846365	8.14081011013074	17	Job SOC coding: Leisure and travel service occupations n.e.c.	22617_6219
22617_6221	maf_0.01	pval_1e-5	2.81365024258546	-0.112054065653016	5.04676990725602	27	Job SOC coding: Hairdressers, barbers	22617_6221
22617_6231	maf_0.01	pval_1e-5	3.55816369017833	-1.15640978055762	7.03229465381896	14	Job SOC coding: Housekeepers and related occupations	22617_6231
22617_6232	maf_0.01	pval_1e-5	9.99993456101647	9.99990352257023	9.99993893279091	13	Job SOC coding: Caretakers	22617_6232
22617_7111	maf_0.01	pval_1e-5	1.15356204090687	-0.035644142745975	2.21272594081539	27	Job SOC coding: Sales and retail assistants	22617_7111
22617_7112	maf_0.01	pval_1e-5	3.76614270820347	-0.127462164954057	6.52644814050773	37	Job SOC coding: Retail cashiers and check-out operators	22617_7112
22617_7121	maf_0.01	pval_1e-5	2.47029517326178	0.490692020241068	4.04915027839987	31	Job SOC coding: Collector salespersons and credit agents	22617_7121
22617_7123	maf_0.01	pval_1e-5	3.78667629910026	-1.43421132103751	7.32869711080133	18	Job SOC coding: Roundsmen/women and van salespersons	22617_7123
22617_7125	maf_0.01	pval_1e-5	4.94491748344126	-1.67165779926572	9.00599199960696	20	Job SOC coding: Merchandisers and window dressers	22617_7125
22617_7129	maf_0.01	pval_1e-5	3.87464779113835	0.474344332540436	6.39064617679533	36	Job SOC coding: Sales related occupations n.e.c.	22617_7129
22617_7211	maf_0.01	pval_1e-5	2.33181722477132	-0.319872352366975	4.48215651975995	24	Job SOC coding: Call centre agents/operators	22617_7211
22617_7212	maf_0.01	pval_1e-5	1.75794495148936	0.469451778116303	2.85126445960138	36	Job SOC coding: Customer care occupations	22617_7212
22617_8111	maf_0.01	pval_1e-5	4.08099650584748	-2.10370232551664	8.11510510451535	20	Job SOC coding: Food, drink and tobacco process operatives	22617_8111
22617_8113	maf_0.01	pval_1e-5	5.70163379303995	-0.314989556395503	9.54259278701989	15	Job SOC coding: Textile process operatives	22617_8113
22617_8114	maf_0.01	pval_1e-5	9.99995419955211	9.99994232105156	9.9999729638755	19	Job SOC coding: Chemical and related process operatives	22617_8114
22617_8116	maf_0.01	pval_1e-5	2.799361217971	0.128247827261383	5.0768458913136	17	Job SOC coding: Plastics process operatives	22617_8116
22617_8117	maf_0.01	pval_1e-5	3.99483605882322	-3.61297350681221	8.83487532082714	11	Job SOC coding: Metal making and treating process operatives	22617_8117
22617_8121	maf_0.01	pval_1e-5	2.97439972194274	-2.96633608461543	7.16106590086691	12	Job SOC coding: Paper and wood machine operatives	22617_8121
22617_8122	maf_0.01	pval_1e-5	2.16942884662697	-0.57762997666911	4.46150284328856	19	Job SOC coding: Coal mine operatives	22617_8122
22617_8124	maf_0.01	pval_1e-5	9.99994429757069	8.99921522860826	11.7850569455264	10	Job SOC coding: Energy plant operatives	22617_8124
22617_8125	maf_0.01	pval_1e-5	3.48226222106296	-2.40067811247955	7.28238335584947	11	Job SOC coding: Metal working machine operatives	22617_8125
22617_8131	maf_0.01	pval_1e-5	2.516781508523	-0.219324378278487	4.63972299864169	23	Job SOC coding: Assemblers (electrical products)	22617_8131
22617_8132	maf_0.01	pval_1e-5	3.90111325021402	0.836096263514887	6.21938503634135	26	Job SOC coding: Assemblers (vehicles and metal goods)	22617_8132
22617_8133	maf_0.01	pval_1e-5	5.14084232162323	0.0838196303524699	8.40284092434695	30	Job SOC coding: Routine inspectors and testers	22617_8133
22617_8134	maf_0.01	pval_1e-5	6.34055762736033	0.926575766274363	10.0957569490284	18	Job SOC coding: Weighers, graders, sorters	22617_8134
22617_8137	maf_0.01	pval_1e-5	3.62397288390816	1.17753664791364	5.55976791849466	27	Job SOC coding: Sewing machinists	22617_8137
22617_8138	maf_0.01	pval_1e-5	1.41569269455242	-1.71506774315229	3.92975271398168	17	Job SOC coding: Routine laboratory testers	22617_8138
22617_8139	maf_0.01	pval_1e-5	2.88923822539054	0.904822388286808	4.5187771322909	46	Job SOC coding: Assemblers and routine operatives n.e.c.	22617_8139
22617_8149	maf_0.01	pval_1e-5	6.24113567077988	0.745270397691598	9.88431042727031	19	Job SOC coding: Construction operatives n.e.c.	22617_8149
22617_8211	maf_0.01	pval_1e-5	2.98379633911771	0.935666417699943	4.51415703151663	35	Job SOC coding: Heavy goods vehicle drivers	22617_8211
22617_8212	maf_0.01	pval_1e-5	4.4553404320879	-0.483602496098579	7.6790969267606	38	Job SOC coding: Van drivers	22617_8212
22617_8213	maf_0.01	pval_1e-5	4.90622021455707	-2.03134701672916	8.72768306755836	31	Job SOC coding: Bus and coach drivers	22617_8213
22617_8214	maf_0.01	pval_1e-5	4.51237392206871	-1.81631299616782	8.25765676873996	29	Job SOC coding: Taxi, cab drivers and chauffeurs	22617_8214
22617_8215	maf_0.01	pval_1e-5	5.19850930359826	-0.108098131303939	8.56021628187333	17	Job SOC coding: Driving instructors	22617_8215
22617_8216	maf_0.01	pval_1e-5	3.54928446003633	-1.44607776084286	6.9843643311983	15	Job SOC coding: Rail transport operatives	22617_8216
22617_8229	maf_0.01	pval_1e-5	5.43066753129535	0.615542934738066	8.73944102955961	18	Job SOC coding: Mobile machine drivers and operatives n.e.c.	22617_8229
22617_9111	maf_0.01	pval_1e-5	2.10062956862718	0.0041799218269547	3.84413075063511	20	Job SOC coding: Farm workers	22617_9111
22617_9119	maf_0.01	pval_1e-5	4.34587498088578	-3.26180892602052	8.94337630675068	12	Job SOC coding: Fishing and agriculture related occupations n.e.c.	22617_9119
22617_9121	maf_0.01	pval_1e-5	2.44841094845448	-0.405577210509018	4.56587100394891	25	Job SOC coding: Labourers in building and woodworking trades	22617_9121
22617_9132	maf_0.01	pval_1e-5	4.22981432004191	-0.560950507867039	7.60188901234525	18	Job SOC coding: Industrial cleaning process occupations	22617_9132
22617_9133	maf_0.01	pval_1e-5	6.42698077176743	1.24639041265478	10.1427299847153	16	Job SOC coding: Printing machine minders and assistants	22617_9133
22617_9134	maf_0.01	pval_1e-5	2.29217034763643	0.564203167981935	3.70672718972439	34	Job SOC coding: Packers, bottlers, canners, fillers	22617_9134
22617_9139	maf_0.01	pval_1e-5	3.39606944203095	-0.64664235264538	6.12127281721254	31	Job SOC coding: Labourers in process and plant operations n.e.c.	22617_9139
22617_9149	maf_0.01	pval_1e-5	2.29928164031632	1.06689916850232	3.33923235411148	35	Job SOC coding: Other goods handling and storage occupations n.e.c.	22617_9149
22617_9211	maf_0.01	pval_1e-5	2.6245050638518	0.638691994218913	4.22049415091107	38	Job SOC coding: Postal workers, mail sorters, messengers, couriers	22617_9211
22617_9219	maf_0.01	pval_1e-5	2.72192006096692	0.388313937876646	4.6186540559999	28	Job SOC coding: Elementary office occupations n.e.c.	22617_9219
22617_9221	maf_0.01	pval_1e-5	4.53259213101038	-2.71601737924967	8.79509232346903	13	Job SOC coding: Hospital porters	22617_9221
22617_9222	maf_0.01	pval_1e-5	4.40965688699034	-3.10213571996117	9.02534863522187	19	Job SOC coding: Hotel porters	22617_9222
22617_9223	maf_0.01	pval_1e-5	3.5530329769068	-3.3845206151347	7.50593032645991	20	Job SOC coding: Kitchen and catering assistants	22617_9223
22617_9224	maf_0.01	pval_1e-5	4.15127209402715	-0.489633848458888	7.37360360362844	26	Job SOC coding: Waiters, waitresses	22617_9224
22617_9225	maf_0.01	pval_1e-5	2.99068267123576	-1.12404639531367	5.85971465756144	21	Job SOC coding: Bar staff	22617_9225
22617_9226	maf_0.01	pval_1e-5	9.99996319645956	9.99995649217531	9.99999309207749	14	Job SOC coding: Leisure and theme park attendants	22617_9226
22617_9229	maf_0.01	pval_1e-5	9.99994526608836	9.99992235992342	9.99996158727259	12	Job SOC coding: Elementary personal services occupations n.e.c.	22617_9229
22617_9233	maf_0.01	pval_1e-5	2.56289710507526	0.455294820811271	4.21005502591294	31	Job SOC coding: Cleaners, domestics	22617_9233
22617_9241	maf_0.01	pval_1e-5	4.10321889271078	0.360688025654027	6.75990786824583	23	Job SOC coding: Security guards and related occupations	22617_9241
22617_9244	maf_0.01	pval_1e-5	9.9999598525251	9.99995296307585	9.99998680554827	13	Job SOC coding: School mid-day assistants	22617_9244
22617_9249	maf_0.01	pval_1e-5	9.9999476180466	8.94347420023499	11.7215470818306	18	Job SOC coding: Elementary security occupations n.e.c.	22617_9249
22617_9251	maf_0.01	pval_1e-5	5.53509614113146	-0.562697162071424	9.17431033769409	25	Job SOC coding: Shelf fillers	22617_9251
22617_9259	maf_0.01	pval_1e-5	4.85343773609561	-2.06018591942228	8.85318646062339	24	Job SOC coding: Elementary sales occupations n.e.c.	22617_9259
22618_0	maf_0.01	pval_1e-5	1.48603807069955	0.219928806364895	2.65485345800257	27	Breathing problems improved/stopped away from workplace or on holiday: No	22618_0
22618_1	maf_0.01	pval_1e-5	3.1862880786544	0.170513089052534	5.49146096299879	31	Breathing problems improved/stopped away from workplace or on holiday: Yes	22618_1
22619_0	maf_0.01	pval_1e-5	1.38858832363981	0.333285305286545	2.30894985289652	36	Breathing problems responsible for leaving job: No	22619_0
22619_1	maf_0.01	pval_1e-5	2.38717127658112	-0.4603132225806	4.59713767331234	22	Breathing problems responsible for leaving job: Yes	22619_1
22620_0	maf_0.01	pval_1e-5	5.96086098654914e-05			25	Job involved shift work: No	22620_0
22620_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.729819596390592	0.383736643493642	37	Job involved shift work: Yes	22620_1
22630_0	maf_0.01	pval_1e-5	3.79983894992334	-1.67790141650166	7.35933456029769	37	Day shifts worked: Shift pattern was worked for some (but not all) of job	22630_0
22630_1	maf_0.01	pval_1e-5	0.918600772458703	-0.351670578784492	1.97057579517577	27	Day shifts worked: Shift pattern was worked for whole of job	22630_1
22630_9	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.967915994724454	0.534474405343171	21	Day shifts worked: This type of shift pattern was not worked during job	22630_9
22640_0	maf_0.01	pval_1e-5	1.43966937748453	-0.93922506420862	3.39606246993845	22	Mixture of day and night shifts worked: Shift pattern was worked for some (but not all) of job	22640_0
22640_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.641154904294813	0.341057932644636	27	Mixture of day and night shifts worked: Shift pattern was worked for whole of job	22640_1
22640_9	maf_0.01	pval_1e-5	0.202077718292815	-1.15465268483552	1.1053135767125	18	Mixture of day and night shifts worked: This type of shift pattern was not worked during job	22640_9
22650_0	maf_0.01	pval_1e-5	3.20624202754147	-2.22793841696866	6.98301968803128	34	Night shifts worked: Shift pattern was worked for some (but not all) of job	22650_0
22650_1	maf_0.01	pval_1e-5	2.20857073356697	0.351190426414242	3.72743025537108	35	Night shifts worked: Shift pattern was worked for whole of job	22650_1
22650_9	maf_0.01	pval_1e-5	5.96086098654914e-05			43	Night shifts worked: This type of shift pattern was not worked during job	22650_9
22660_101	maf_0.01	pval_1e-5	0.394744754935798	-0.72510190596468	1.27232965446852	22	Gap coding: Paid work for less than 15 hours per week on average or lasting less than 6 months	22660_101
22660_102	maf_0.01	pval_1e-5	1.2328843618118	0.00560544472991498	2.34338123333136	28	Gap coding: Unpaid or voluntary work	22660_102
22660_103	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.356462848121979	0.259789514895659	25	Gap coding: Full-time or part-time education	22660_103
22660_105	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0774409063708931	0.0705392400169643	29	Gap coding: Looking after the home and/or family	22660_105
22660_106	maf_0.01	pval_1e-5	3.44901328583142	1.49575401701133	5.04910278466917	38	Gap coding: Unable to work due to sickness or disability	22660_106
22660_107	maf_0.01	pval_1e-5	0.485898755948882	-0.466827704483482	1.33719322388598	27	Gap coding: Unemployed	22660_107
22660_108	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.920081749654126	0.464408526360631	22	Gap coding: Retired	22660_108
2316	maf_0.01	pval_1e-5	0.148731568763231	-0.264896536985113	0.487882941930284	199	Wheeze or whistling in the chest in last year	2316
2335	maf_0.01	pval_1e-5	0.550264621292866	-0.130455660344812	1.19247051298558	96	Chest pain or discomfort	2335
2345	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.329722460671149	0.229447684607192	45	Ever had bowel cancer screening	2345
2365	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.515342023938568	0.292219070528055	49	Ever had prostate specific antigen (PSA) test	2365
2395_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.162741597118726	0.102294402341339	370	Hair/balding pattern: Pattern 1	2395_1
2395_2	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.421920592499692	0.224369713830277	119	Hair/balding pattern: Pattern 2	2395_2
2395_3	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.1795143043201	0.135478250211462	112	Hair/balding pattern: Pattern 3	2395_3
2395_4	maf_0.01	pval_1e-5	0.212542987499781	-0.113910999761418	0.506285815848326	350	Hair/balding pattern: Pattern 4	2395_4
24014	maf_0.01	pval_1e-5	0.812494334257705	-0.629849824066658	2.04085655191859	20	Close to major road	24014
2415	maf_0.01	pval_1e-5	0.266893473734699	-0.581217535290379	0.93222251072903	33	Had major operations	2415
2443	maf_0.01	pval_1e-5	0.470226467415878	-0.0610145784754402	0.958623574521531	191	Diabetes diagnosed by doctor	2443
2453	maf_0.01	pval_1e-5	0.814564980390748	-0.111817067709769	1.70159893815766	53	Cancer diagnosed by doctor	2453
2463	maf_0.01	pval_1e-5	0.200718223355611	-0.57052777252158	0.754603878974191	60	Fractured/broken bones in last 5 years	2463
2473	maf_0.01	pval_1e-5	0.111594567716994	-0.47884524288925	0.521064720166673	71	Other serious medical condition/disability diagnosed by doctor	2473
2492	maf_0.01	pval_1e-5	0.119294024313588	-0.387220341497712	0.477740693954175	138	Taking other prescription medications	2492
2644	maf_0.01	pval_1e-5	0.29974319498551	-0.364107802720536	0.852937290834378	66	Light smokers, at least 100 smokes in lifetime	2644
2654_2	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.351049076348554	0.241404646716723	42	Non-butter spread type details: Flora Pro-Active or Benecol	2654_2
2654_4	maf_0.01	pval_1e-5	1.02543755982025	0.111051196695799	1.86044017642644	49	Non-butter spread type details: Soft (tub) margarine	2654_4
2654_5	maf_0.01	pval_1e-5	5.3504566879458	-1.08284528529441	9.09424906372481	24	Non-butter spread type details: Hard (block) margarine	2654_5
2654_6	maf_0.01	pval_1e-5	0.115213612890668	-0.81393186684337	0.678485131933213	24	Non-butter spread type details: Olive oil based spread (eg: Bertolli)	2654_6
2654_7	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.670385216622951	0.34315878770294	32	Non-butter spread type details: Polyunsaturated/sunflower oil based spread (eg: Flora)	2654_7
2654_8	maf_0.01	pval_1e-5	0.551653812372151	-0.508859240272732	1.44301056131932	30	Non-butter spread type details: Other low or reduced fat spread	2654_8
2654_9	maf_0.01	pval_1e-5	0.963676244364828	-0.218146306273964	2.04835003483596	26	Non-butter spread type details: Other type of spread/margarine	2654_9
2664_1	maf_0.01	pval_1e-5	1.60993657059032	-0.163173157076256	3.03599279198551	28	Reason for reducing amount of alcohol drunk: Illness or ill health	2664_1
2664_2	maf_0.01	pval_1e-5	2.89267182837448	-0.15865989265003	5.10795168016165	36	Reason for reducing amount of alcohol drunk: Doctor's advice	2664_2
2664_3	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.650398398132914	0.320343733865809	48	Reason for reducing amount of alcohol drunk: Health precaution	2664_3
2664_4	maf_0.01	pval_1e-5	1.40912967574227	0.031580237102621	2.55922352570843	33	Reason for reducing amount of alcohol drunk: Financial reasons	2664_4
2664_5	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.462808360412945	0.287671707152323	38	Reason for reducing amount of alcohol drunk: Other reason	2664_5
2724	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0987021291877757	0.0844155838551299	89	Had menopause	2724
2814	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.385778893429544	0.232692455408017	70	Ever used hormone-replacement therapy (HRT)	2814
2834	maf_0.01	pval_1e-5	0.101851340277489	-0.465616966587612	0.483141336663891	60	Bilateral oophorectomy (both ovaries removed)	2834
2844	maf_0.01	pval_1e-5	0.574487126609226	-0.16407703608916	1.26880251169531	62	Had other major operations	2844
2877_1	maf_0.01	pval_1e-5	0.327987863354137	-0.56451309349651	1.02337035279395	37	Type of tobacco previously smoked: Manufactured cigarettes	2877_1
2877_2	maf_0.01	pval_1e-5	1.06204804051027	-0.0317882990547333	2.08628000312401	28	Type of tobacco previously smoked: Hand-rolled cigarettes	2877_2
2877_3	maf_0.01	pval_1e-5	1.30396312661559	0.0157598293605454	2.47661159222247	29	Type of tobacco previously smoked: Cigars or pipes	2877_3
2907	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.464764764663245	0.32754045150005	23	Ever stopped smoking for 6+ months	2907
2986	maf_0.01	pval_1e-5	1.50439033049925	0.257988663266994	2.58089543423248	45	Started insulin within one year diagnosis of diabetes	2986
3005	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.822162759434084	0.502066472349708	17	Fracture resulting from simple fall	3005
3079	maf_0.01	pval_1e-5	3.15764937870577	-0.0144087764142755	5.56533230135247	38	Pace-maker	3079
3082	maf_0.01	pval_1e-5	5.18137570969882	1.69565056831145	7.50961470848629	124	Fractured heel	3082
3089	maf_0.01	pval_1e-5	0.695838457520085	-0.383611757213146	1.66397513567363	26	Caffeine drink within last hour	3089
3090	maf_0.01	pval_1e-5	1.13598740343469	0.294235114638724	1.96317131990007	47	Used an inhaler for chest within last hour	3090
3159	maf_0.01	pval_1e-5	2.11553989292808	-0.453011313887403	4.07385253107635	27	Smoked cigarette or pipe within last hour	3159
3393	maf_0.01	pval_1e-5	0.769983936976901	-0.0873001065587747	1.62476464430236	47	Hearing aid user	3393
3404	maf_0.01	pval_1e-5	0.457775635735764	-0.664847659216347	1.36979955682219	25	Neck/shoulder pain for 3+ months	3404
3414	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.272905180852841	0.214365132890081	20	Hip pain for 3+ months	3414
3446_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.200114798794569	0.159920969632033	22	Type of tobacco currently smoked: Manufactured cigarettes	3446_1
3446_2	maf_0.01	pval_1e-5	0.111045906959971	-0.742120608108365	0.628807225801815	24	Type of tobacco currently smoked: Hand-rolled cigarettes	3446_2
3446_3	maf_0.01	pval_1e-5	2.04708366712626	-0.016041938770214	3.72038912236438	24	Type of tobacco currently smoked: Cigars or pipes	3446_3
3571	maf_0.01	pval_1e-5	0.922090205557846	-0.205959994334228	1.93940326354195	28	Back pain for 3+ months	3571
3591	maf_0.01	pval_1e-5	1.39112986959402	0.358177002913654	2.31709255755425	52	Ever had hysterectomy (womb removed)	3591
3606	maf_0.01	pval_1e-5	0.558194211230754	-0.471935105779621	1.45313416577871	31	Chest pain or discomfort walking normally	3606
3616	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0735734566754076	0.0658833534143189	25	Chest pain due to walking ceases when standing still	3616
3731	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.441973725374766	0.273733403448352	35	Former alcohol drinker	3731
3741	maf_0.01	pval_1e-5	0.644320391147253	-0.500655883178898	1.64915921466233	25	Stomach/abdominal pain for 3+ months	3741
3751	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.515289967141434	0.322188215554345	26	Chest pain or discomfort when walking uphill or hurrying	3751
3773	maf_0.01	pval_1e-5	0.0898922330839712	-0.71952635180154	0.58512735724908	27	Knee pain for 3+ months	3773
3799	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.442298487768034	0.28523812651723	43	Headaches for 3+ months	3799
3859_1	maf_0.01	pval_1e-5	1.23037522719003	-0.488174221954484	2.70994681017436	23	Reason former drinker stopped drinking alcohol: Illness or ill health	3859_1
3859_2	maf_0.01	pval_1e-5	3.48260366125326	-2.71752795598227	7.2433967061179	23	Reason former drinker stopped drinking alcohol: Doctor's advice	3859_2
3859_3	maf_0.01	pval_1e-5	0.85192426410197	-0.500064224972816	2.01936305666382	21	Reason former drinker stopped drinking alcohol: Health precaution	3859_3
3859_4	maf_0.01	pval_1e-5	2.3265665570362	0.5662244578697	3.84162280429475	16	Reason former drinker stopped drinking alcohol: Financial reasons	3859_4
3859_5	maf_0.01	pval_1e-5	0.337994074469962	-0.416818129684517	0.991705598336822	35	Reason former drinker stopped drinking alcohol: Other reason	3859_5
41215_0	maf_0.01	pval_1e-5	0.606738403722088	-0.262743015048808	1.39392918175452	42	Detention categories: Informal, not formally detained	41215_0
41215_1	maf_0.01	pval_1e-5	2.533725846263	1.24629205994894	3.57359290971807	52	Detention categories: Formally detained under Part II, Mental Health Act 1983	41215_1
41231_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.363379189203	0.194833096582924	113	Hospital episode type: General episode	41231_1
41248_1000	maf_0.01	pval_1e-5	0.82535727054299	0.0875341409694718	1.53731958645908	77	Destinations on discharge from hospital (recoded): Usual Place of residence	41248_1000
41248_1001	maf_0.01	pval_1e-5	1.57829806008846	0.969218855719709	2.15902829005187	104	Destinations on discharge from hospital (recoded): Usual Place of residence: Living with relatives	41248_1001
41248_1002	maf_0.01	pval_1e-5	2.16399663851754	0.947074047473641	3.22069882854552	47	Destinations on discharge from hospital (recoded): Usual Place of residence: Living alone	41248_1002
41248_2000	maf_0.01	pval_1e-5	2.95302915458958	1.44390755200473	4.21693744849534	44	Destinations on discharge from hospital (recoded): Temporary place of residence	41248_2000
41248_3001	maf_0.01	pval_1e-5	2.98707448524793	-0.184684676159783	5.38976220703299	19	Destinations on discharge from hospital (recoded): High security psychiatric hospital: NHS	41248_3001
41248_5000	maf_0.01	pval_1e-5	3.13458354946322	-2.93804357367027	7.12503147514267	21	Destinations on discharge from hospital (recoded): Transfer to other NHS provider	41248_5000
41248_5001	maf_0.01	pval_1e-5	1.49127432007118	0.358626957355281	2.46518878908462	35	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward, young physically disabled, A&E	41248_5001
41248_5003	maf_0.01	pval_1e-5	2.30884626851948	-1.203670755177	5.11552125982005	14	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: Psychiatry, learning disabilities	41248_5003
41248_6000	maf_0.01	pval_1e-5	1.71650978183806	0.603363167919788	2.69839188149929	43	Destinations on discharge from hospital (recoded): Transfer within NHS provider	41248_6000
41248_6004	maf_0.01	pval_1e-5	2.49660749825721	1.01199320791411	3.72349017123957	44	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Surgical specialty	41248_6004
41248_6005	maf_0.01	pval_1e-5	2.62051829346912	-0.248310504497311	4.80757133480299	40	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Medical specialty	41248_6005
41248_7001	maf_0.01	pval_1e-5	5.65624954060824	1.29878047803047	8.58438926239357	18	Destinations on discharge from hospital (recoded): Nursing, residential care, group home: NHS	41248_7001
