filename	maf	pval	mean_iaf	lower_ci	upper_ci	SNP_number	phenotype_name
6032_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.607887595	0.500008120514752	0.7168632386884	40	Maximum workload during fitness test
6032_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.573935715384615	0.441084601932967	0.712856212198255	26	Maximum workload during fitness test
6033_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.398108975471698	0.313324854018677	0.485955266453015	53	Maximum heart rate during fitness test
6033_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.458621597826087	0.358388196918419	0.558008423958238	46	Maximum heart rate during fitness test
6034.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.304313859259259	0.170893395861757	0.421868825646612	27	Target heart rate achieved
6038_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.639000529032258	0.515532402035406	0.7666569054148	31	Number of trend entries
6038_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.666680983333333	0.546938480942389	0.797986592823927	30	Number of trend entries
6039.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.47810789	0.329494554942432	0.626260482947432	30	Duration of fitness test
6070_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.646201169230769	0.513362468813718	0.791514682233347	26	OCT measured (right): Measurable
6070_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.312975836666667	0.186626865853317	0.43192967329041	30	OCT measured (right): Not performed - equipment failure
6070_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.278583164705882	0.153662615442528	0.395656037157146	34	OCT measured (right): Not performed - other reason
6072_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.71247008	0.60935317786384	0.819622940011095	30	OCT measured (left): Measurable
6072_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.346058644827586	0.207710504556202	0.474755718781775	29	OCT measured (left): Not performed - equipment failure
6072_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.160477016	0.0491926840916763	0.248557271298363	25	OCT measured (left): Not performed - other reason
6138_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495323626614987	0.476653873939017	0.513622470368946	774	Qualifications: College or University degree
6138_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.467589724721604	0.442916763022218	0.493451502598477	449	Qualifications: None of the above
6138_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.501309861979167	0.47387496603473	0.528312633056361	384	Qualifications: A levels/AS levels or equivalent
6138_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49626827826087	0.444018634703658	0.547416642836517	138	Qualifications: O levels/GCSEs or equivalent
6138_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.372641003636364	0.281991387201253	0.457920420866278	55	Qualifications: CSEs or equivalent
6138_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.381193891304348	0.282468394949015	0.473636693536131	46	Qualifications: NVQ or HND or HNC or equivalent
6138_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.475394589208633	0.42615224765941	0.523700480664439	139	Qualifications: Other professional qualifications eg: nursing, teaching
6139_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.642411764285714	0.531032244432393	0.756143053739216	28	Gas or solid-fuel cooking/heating: A gas hob or gas cooker
6139_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.456453428571429	0.301833764196281	0.601149496326037	28	Gas or solid-fuel cooking/heating: None of the above
6139_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.534594286842105	0.408499205608502	0.656921510831039	38	Gas or solid-fuel cooking/heating: A gas fire that you use regularly in winter time
6139_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.4755203375	0.397313219629389	0.551764648158577	64	Gas or solid-fuel cooking/heating: An open solid fuel fire that you use regularly in winter time
6140_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.64059767037037	0.516241677404188	0.774844115642229	27	Heating type(s) in home: Gas central heating
6140_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.242565271875	0.132287730672033	0.343931882949456	32	Heating type(s) in home: None of the above
6140_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.283987026666667	0.156669901429497	0.398278779584619	30	Heating type(s) in home: Electric storage heaters
6140_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.235428828571429	0.129359858642431	0.332308005003014	35	Heating type(s) in home: Oil (kerosene) central heating
6140_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.187024343478261	0.121387266094759	0.246644581796011	23	Heating type(s) in home: Portable gas or paraffin heaters
6140_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.135835671875	0.0641438245935729	0.192408748490458	32	Heating type(s) in home: Solid fuel central heating
6140_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.1737196	0.0916260608569957	0.245785421156948	28	Heating type(s) in home: Open fire without central heating
6141_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.484562998529412	0.40737982155486	0.559761321326001	68	How are people in household related to participant: Husband, wife or partner
6141_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.482810796153846	0.346077367294874	0.620689507069738	26	How are people in household related to participant: Son and/or daughter (include step-children)
6141_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.124462372727273	0.0507832458011196	0.185539875257618	33	How are people in household related to participant: Brother and/or sister
6141_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.240520035483871	0.1149773826947	0.352518110794906	31	How are people in household related to participant: Mother and/or father
6141_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.275308272727273	0.121542282425067	0.38534427878729	11	How are people in household related to participant: Grandparent
6141_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.134740011111111	0.0542661108040811	0.206899566902758	27	How are people in household related to participant: Grandchild
6141_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.183758664516129	0.104317910210652	0.25911605444548	31	How are people in household related to participant: Other related
6141_8.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.349100186111111	0.238494557879425	0.45493665505616	36	How are people in household related to participant: Other unrelated
6142_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.54076221875	0.448606201575479	0.633952288864205	48	Current employment status: In paid employment or self-employed
6142_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.109995633333333	0.0322275582429656	0.17015895682729	30	Current employment status: None of the above
6142_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.604388042857143	0.493669446613192	0.720626907546368	35	Current employment status: Retired
6142_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.47511788	0.333215091621468	0.605825881604995	25	Current employment status: Looking after home and/or family
6142_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.468995526760563	0.392994674010533	0.540560530770708	71	Current employment status: Unable to work because of sickness or disability
6142_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.364959804	0.216560528049952	0.506388008209529	25	Current employment status: Unemployed
6142_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.386929219354839	0.277090375004226	0.497722730531819	31	Current employment status: Doing unpaid or voluntary work
6142_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.282984876470588	0.164480583076653	0.396477554653308	34	Current employment status: Full or part-time student
6143_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.534737716393443	0.442167770220816	0.625689871033525	61	Transport type for commuting to job workplace: Car/motor vehicle
6143_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.128530972093023	0.0696848778032853	0.177307472647123	43	Transport type for commuting to job workplace: None of the above
6143_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.544639368965517	0.413204937304029	0.683160915821011	29	Transport type for commuting to job workplace: Walk
6143_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.537301751162791	0.431947627342254	0.643073097693573	43	Transport type for commuting to job workplace: Public transport
6143_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.415363649090909	0.321231181745824	0.507204251342562	55	Transport type for commuting to job workplace: Cycle
6144_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.38552608	0.27328649773393	0.496078745855706	40	Never eat eggs, dairy, wheat, sugar: Eggs or foods containing eggs
6144_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.32166715483871	0.208112986040707	0.429698795937627	31	Never eat eggs, dairy, wheat, sugar: Dairy products
6144_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.314037005714286	0.188028876553065	0.428394529238042	35	Never eat eggs, dairy, wheat, sugar: Wheat products
6144_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.469953362337662	0.425860760139824	0.513686714619764	154	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar
6144_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.520300345731707	0.478564225648027	0.563725849976272	164	Never eat eggs, dairy, wheat, sugar: I eat all of the above
6145_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.459180190697674	0.348333546825951	0.566726799747001	43	Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault to yourself
6145_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.510194801587302	0.423125700378182	0.59591062146195	63	Illness, injury, bereavement, stress in last 2 years: None of the above
6145_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.493456119607843	0.398086715826715	0.590137694847274	51	Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault of a close relative
6145_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.418614872727273	0.296572928705849	0.532169376687623	33	Illness, injury, bereavement, stress in last 2 years: Death of a close relative
6145_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.3335630375	0.205582582171857	0.455000571374958	32	Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner
6145_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.420419066666667	0.277856956919845	0.560366919061884	24	Illness, injury, bereavement, stress in last 2 years: Marital separation/divorce
6145_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.410995332941176	0.34827238725241	0.472221320345813	85	Illness, injury, bereavement, stress in last 2 years: Financial difficulties
6146_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.282100548275862	0.170827083240017	0.386210221790377	29	Attendance/disability/mobility allowance: Attendance allowance
6146_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.606500643298969	0.545347951796031	0.668670081810436	97	Attendance/disability/mobility allowance: None of the above
6146_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.34344708125	0.272540498011796	0.414131673985753	80	Attendance/disability/mobility allowance: Disability living allowance
6146_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.392418685	0.321146748175166	0.460027893170928	60	Attendance/disability/mobility allowance: Blue badge
6147_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.448616150793651	0.396577839635959	0.50108912277558	126	Reason for glasses/contact lenses: For short-sightedness, i.e. only or mainly for distance viewing such as driving, cinema etc (called 'myopia')
6147_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.371511313114754	0.284963350809741	0.45535077183536	61	Reason for glasses/contact lenses: For long-sightedness, i.e. for distance and near, but particularly for near tasks like reading (called 'hypermetropia')
6147_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.346291675	0.232197187529864	0.457592598949197	40	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')
6147_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.302841583783784	0.188268433126511	0.40428886659032	37	Reason for glasses/contact lenses: For 'astigmatism'
6147_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.215715720454545	0.126609737320403	0.297965087718913	44	Reason for glasses/contact lenses: For a 'squint' or 'turn' in an eye since childhood (called 'strabismus')
6147_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.209654869565217	0.0898842361369885	0.315638979665461	23	Reason for glasses/contact lenses: For a 'lazy' eye or an eye with poor vision since childhood (called 'amblyopia')
6147_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.134277113333333	0.040751077610189	0.206597908804096	30	Reason for glasses/contact lenses: Other eye condition
6148_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.2261812275	0.147010239202483	0.298124279535804	40	Eye problems/disorders: Diabetes related eye disease
6148_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.595663331111111	0.49737355396692	0.700250935218345	45	Eye problems/disorders: None of the above
6148_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.407774519402985	0.334066760755952	0.478807307520381	67	Eye problems/disorders: Glaucoma
6148_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.324179092	0.1888269221835	0.449034153375965	25	Eye problems/disorders: Injury or trauma resulting in loss of vision
6148_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.342110245714286	0.222448597359462	0.456291395918778	35	Eye problems/disorders: Cataract
6148_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.205160231034483	0.106692006139354	0.29359537563835	29	Eye problems/disorders: Macular degeneration
6148_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.161194403846154	0.0555960913710181	0.247496530011133	26	Eye problems/disorders: Other serious eye condition
6149_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.481740512598425	0.426450915020968	0.537737248544844	127	Mouth/teeth dental problems: Mouth ulcers
6149_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.521798728082192	0.473553930187048	0.572103055148039	146	Mouth/teeth dental problems: None of the above
6149_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.36044816	0.230389055552883	0.487144944415856	30	Mouth/teeth dental problems: Painful gums
6149_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.483337273033708	0.417435655441294	0.548154451706805	89	Mouth/teeth dental problems: Bleeding gums
6149_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.319465728571429	0.206100390596606	0.424225252621113	35	Mouth/teeth dental problems: Loose teeth
6149_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.328303048648649	0.212531933190118	0.437292588935526	37	Mouth/teeth dental problems: Toothache
6149_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.458991924623116	0.419052786894457	0.500766868415504	199	Mouth/teeth dental problems: Dentures
6150_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.367955919047619	0.293626127128656	0.440647486589971	63	Vascular/heart problems diagnosed by doctor: Heart attack
6150_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.493554668383659	0.47015803434421	0.516244018089494	563	Vascular/heart problems diagnosed by doctor: None of the above
6150_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.439643622916667	0.376198102738356	0.500969302807338	96	Vascular/heart problems diagnosed by doctor: Angina
6150_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.261532817948718	0.152178989027231	0.362451509838996	39	Vascular/heart problems diagnosed by doctor: Stroke
6150_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.487658462118492	0.464880275393548	0.511118562849602	557	Vascular/heart problems diagnosed by doctor: High blood pressure
6151_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.396003967567568	0.278590677556494	0.510943535099107	37	Fractured bone site(s): Ankle
6151_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.21893575	0.116055059984306	0.312343286641092	28	Fractured bone site(s): Leg
6151_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.181411922222222	0.106339430697905	0.246950466547286	27	Fractured bone site(s): Hip
6151_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.142803733333333	0.0709394641734377	0.202359365181723	39	Fractured bone site(s): Spine
6151_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.358158733333333	0.268427576534145	0.443659149660027	45	Fractured bone site(s): Wrist
6151_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.349005676923077	0.239306819264566	0.454733330977284	39	Fractured bone site(s): Arm
6151_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.34764079375	0.232618383360616	0.455657795735922	32	Fractured bone site(s): Other bones
6152_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495339660855263	0.461899089907376	0.529335229704997	304	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: None of the above
6152_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.341821678	0.254333098042323	0.430306419769609	50	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the leg (DVT)
6152_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.286341896363636	0.203997913078932	0.363401019506791	55	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis
6152_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.177162884210526	0.0980985404553926	0.247561606563336	38	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the lung
6152_8.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.484930972151899	0.449497417770893	0.520347846988016	237	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma
6152_9.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.499262734883721	0.466079054240803	0.53187110897617	301	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema
6153_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.42480001641791	0.370090497407185	0.47994092840335	134	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Cholesterol lowering medication
6153_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.483353104666667	0.435629531792744	0.530884294628187	150	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: None of the above
6153_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.501686504844291	0.468018870939908	0.53532647146811	289	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication
6153_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.229464985185185	0.148449886424792	0.30117211359382	54	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Insulin
6153_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.350432807142857	0.230639182925507	0.467352834372712	28	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Hormone replacement therapy
6153_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.36387711875	0.217588790134498	0.500694916753171	32	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Oral contraceptive pill or minipill
6154_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.465882389473684	0.406703154761053	0.525492566222305	95	Medication for pain relief, constipation, heartburn: Aspirin
6154_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.471910580748663	0.431942169152163	0.512320407596392	187	Medication for pain relief, constipation, heartburn: None of the above
6154_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.460161606779661	0.378705651978801	0.540624822156984	59	Medication for pain relief, constipation, heartburn: Ibuprofen (e.g. Nurofen)
6154_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.504484797560976	0.451510958339129	0.558179862393128	123	Medication for pain relief, constipation, heartburn: Paracetamol
6154_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.19226895	0.0793512827370431	0.290541664702207	32	Medication for pain relief, constipation, heartburn: Ranitidine (e.g. Zantac)
6154_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.398014976744186	0.295552100647593	0.496225840982852	43	Medication for pain relief, constipation, heartburn: Omeprazole (e.g. Zanprol)
6154_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.398036315	0.280967585466848	0.506131371057707	40	Medication for pain relief, constipation, heartburn: Laxatives (e.g. Dulcolax, Senokot)
6155_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.329209167741935	0.198446990753508	0.451258586460271	31	Vitamin and mineral supplements: Vitamin A
6155_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.513320906818182	0.44607979095645	0.581372020167319	88	Vitamin and mineral supplements: None of the above
6155_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.650205965	0.518608026645732	0.794710579543883	20	Vitamin and mineral supplements: Vitamin B
6155_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.435228857777778	0.326041604500559	0.542554684847002	45	Vitamin and mineral supplements: Vitamin C
6155_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.335847242424242	0.199416880706086	0.459654006916268	33	Vitamin and mineral supplements: Vitamin D
6155_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.368439108108108	0.240602360261578	0.48479891337704	37	Vitamin and mineral supplements: Vitamin E
6155_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.364523261904762	0.200581210934907	0.5146172912699	21	Vitamin and mineral supplements: Folic acid or Folate (Vit B9)
6155_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.5977927625	0.527432438458962	0.668005121891673	72	Vitamin and mineral supplements: Multivitamins +/- minerals
6156_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.426888895652174	0.265557834215771	0.577576724235881	23	Manic/hyper symptoms: None of the above
6156_11.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.374417107142857	0.22643201004117	0.518276150021375	28	Manic/hyper symptoms: I was more active than usual
6156_12.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.327057758333333	0.21220453419132	0.437683429568845	36	Manic/hyper symptoms: I was more talkative than usual
6156_13.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.290075652	0.158006582979081	0.410085922989642	25	Manic/hyper symptoms: I needed less sleep than usual
6156_14.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.422978280645161	0.302782958318867	0.542296402238656	31	Manic/hyper symptoms: I was more creative or had more ideas than usual
6156_15.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.250013296296296	0.146057141093993	0.346672021093057	27	Manic/hyper symptoms: All of the above
6157_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.410676189655172	0.275569790103085	0.538030430500697	29	Why stopped smoking: Illness or ill health
6157_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.422179057777778	0.324452637954976	0.519658626564174	45	Why stopped smoking: None of the above
6157_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.415179988461538	0.287508642990037	0.535305502796753	26	Why stopped smoking: Doctor's advice
6157_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.538452341818182	0.447569841574235	0.631927830939896	55	Why stopped smoking: Health precaution
6157_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.260683691666667	0.148723831056931	0.359346530415179	24	Why stopped smoking: Financial reasons
6158_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.264461004347826	0.115943624127113	0.39903833395591	23	Why reduced smoking: Illness or ill health
6158_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.291564275	0.159702445105161	0.411401104959686	28	Why reduced smoking: None of the above
6158_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.22408753902439	0.123035895520267	0.320982250422227	41	Why reduced smoking: Doctor's advice
6158_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.373415914814815	0.24041712296799	0.497509264431013	27	Why reduced smoking: Health precaution
6158_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.427624913636364	0.286088688688287	0.565960077783975	22	Why reduced smoking: Financial reasons
6159_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.492161756140351	0.447460493696466	0.537538126065214	171	Pain type(s) experienced in last month: Headache
6159_100.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.534806697536946	0.496306971442846	0.573961374671528	203	Pain type(s) experienced in last month: None of the above
6159_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.3311336	0.206566151620087	0.447439639110901	31	Pain type(s) experienced in last month: Facial pain
6159_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.489625698947368	0.429394672282739	0.54830222107628	95	Pain type(s) experienced in last month: Neck or shoulder pain
6159_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.443071851219512	0.390760824909929	0.49431591381807	123	Pain type(s) experienced in last month: Back pain
6159_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.504545269642857	0.421433441246129	0.585723775583871	56	Pain type(s) experienced in last month: Stomach or abdominal pain
6159_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.455276133333333	0.373799348705753	0.539052437720386	72	Pain type(s) experienced in last month: Hip pain
6159_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.490239229508197	0.435901851854629	0.543560759287699	122	Pain type(s) experienced in last month: Knee pain
6159_8.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.319840682051282	0.203523678803776	0.429248600110786	39	Pain type(s) experienced in last month: Pain all over the body
